genome	true_class	top_class	top_p	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
G000093085	2	2.0	1.0	5.007205702186377e-30	8.100372352721844e-25	1.0	2.4659890649972388e-20	2.3111034436372055e-33	4.1612175039063004e-08	1.1594035780339574e-33	1.2909727202869324e-26	4.039672760836486e-23	3.9564348754891605e-30	2.7563311210288736e-23	3.989442516013081e-23	3.691058577148618e-20	5.475672284273593e-27	1.1298542159346858e-24
G001293525	9	9.0	1.0	4.203895392974451e-45	2.0425043774351186e-29	2.8832665789113765e-26	1.6304107632419247e-41	1.2826918118882695e-18	5.414821169165461e-16	1.807675018979014e-43	5.69565790744294e-15	2.99917885617952e-31	1.0	1.5820668307090028e-16	5.709693745813618e-21	0.0	1.4390503417847448e-37	1.4676036073465746e-26
G900096935	2	2.0	1.0	2.3670006795772016e-34	3.8954397713707553e-29	1.0	3.398789785957202e-37	3.6466936532868105e-27	4.440204957885568e-21	1.401298464324817e-45	3.1810257633816706e-30	1.65430511274712e-35	9.178674582456046e-26	1.5118492823827912e-38	1.9226619208592686e-35	2.147941742070401e-32	1.4849119258212903e-37	5.533983954089297e-28
G000186885	10	10.0	1.0	9.223662726694378e-28	9.704020175421569e-24	3.616280068951696e-23	3.1923088958987762e-21	1.7038013505445763e-26	9.521949000700044e-18	8.217226626761023e-28	2.820511188260453e-16	1.7210467435642018e-26	2.772041845436194e-16	1.0	8.625788762890454e-19	1.052896752429266e-28	1.2210088902330189e-28	6.588375259070046e-16
G000425365	7	7.0	1.0	0.0	7.49842615439676e-32	0.0	2.32741303207302e-37	8.019800390756238e-29	5.3422636660522806e-34	0.0	1.0	0.0	3.2460805521143925e-15	1.3383738561856262e-13	8.36215362544814e-27	0.0	0.0	3.748365323931317e-37
G000421825	1	1.0	1.0	9.830928209034259e-31	1.0	5.121430463086288e-31	1.401298464324817e-45	1.3216329935854284e-18	3.742273303973432e-25	2.2582110228783545e-27	2.1201125833464634e-29	2.6657875990582165e-37	3.6771416975314556e-22	7.7032082024074656e-31	3.4876873701349624e-19	9.524518741821915e-35	1.365112160786609e-24	2.262931949626737e-31
G000231015	13	13.0	1.0	0.0	3.8076006897560894e-35	8.407790785948902e-45	3.803626784166341e-33	7.297558963277801e-25	2.3180904891860136e-23	6.862211169885676e-29	0.0	1.401298464324817e-45	2.94506081726486e-34	1.8328983913368607e-42	0.0	7.404231272544184e-39	1.0	7.739706831802757e-30
G000504225	10	10.0	1.0	9.43497635535112e-21	1.4622292212588203e-24	2.73406469367506e-25	2.5704379419797147e-23	8.659320482884425e-11	3.034331813589475e-11	1.8481945845711528e-13	5.3325384108404705e-09	1.106432740566321e-11	6.8233347860768845e-09	1.0	1.6703616571508983e-12	1.1222568217067984e-14	1.0078148732217684e-10	8.465266926023854e-14
G900105765	1	1.0	1.0	2.3346192935037182e-40	1.0	3.610495366647815e-28	5.621470443429848e-37	1.779248186365703e-15	3.4820366578774126e-27	2.1123469902298975e-36	4.113091467725647e-34	3.1684071259042762e-37	2.963655472569083e-27	7.21625329052248e-33	5.474372209338759e-29	3.091696864217025e-36	6.0334147154824835e-31	1.6902886277757064e-36
G001799745	11	11.0	1.0	1.7024049090589009e-18	4.927238526038215e-25	4.3538343286572066e-42	1.966537895813861e-20	1.4438033049094771e-19	7.768999654496435e-28	3.899985567892617e-31	2.268618615793843e-24	7.98100629360848e-30	9.492989946054214e-29	1.2950775594313017e-17	1.0	1.5386190378816942e-30	6.955544373514705e-26	6.559751637638062e-19
G001717025	13	13.0	1.0	3.8627666707907797e-29	3.2371080579439214e-27	2.9987787136551085e-42	3.364139262258518e-39	2.734549477861111e-14	6.971597915772066e-31	2.602482191519951e-32	3.7018362939718027e-25	1.7108169761122527e-32	3.1804197289637315e-37	1.729985872693707e-33	3.021574938788675e-29	1.5817747006196108e-34	1.0	4.924630139267101e-31
G900063805	9	9.0	1.0	6.811903953808337e-28	1.3073780935390382e-24	1.1599937180750564e-30	2.1152725558866137e-30	2.2202191453364837e-18	7.414343257932295e-18	1.051919393056668e-24	4.728593319737155e-21	1.3625787565072422e-16	1.0	5.30281899516676e-17	1.5052533170150016e-17	6.203910129955435e-23	2.929625560332929e-23	1.0556505976576933e-15
G000175095	9	9.0	1.0	1.875819905908628e-33	1.0766455871664994e-27	1.3001357820953171e-33	1.1008474032597601e-31	3.5793413084513107e-19	5.411731699009428e-28	9.14604414266116e-38	2.85819175989636e-24	1.5910935404731128e-20	1.0	1.80987945207215e-18	9.895619021315123e-21	3.1905323792820813e-28	1.779716690817268e-30	2.1083557620565448e-27
G001782735	12	12.0	1.0	1.9051426999335546e-17	7.435944155513277e-21	5.702568539059368e-31	7.05560313263805e-17	8.865445733813911e-19	6.627535546900622e-27	3.509346344488824e-27	3.587480966112611e-23	2.7058408292103127e-34	1.0491406112587276e-27	4.8110114876307286e-23	2.64393585150402e-12	1.0	6.713943415060649e-22	5.469591928897524e-14
G001800235	11	11.0	1.0	3.588019367294776e-13	7.103179831776079e-19	2.802596928649634e-45	4.571161001228009e-16	1.8509405684323117e-19	1.7757620692123447e-31	1.4275051326557976e-19	1.0474986165438095e-24	4.5245548627258675e-27	7.610882431065633e-30	1.0774201501218877e-23	1.0	5.707871488758256e-26	1.8533894430981234e-22	1.4503594383970773e-14
G000493735	2	2.0	1.0	6.709886323702732e-33	1.7767730247243374e-37	1.0	1.2139245525348504e-31	4.856113112625468e-30	7.035868009429576e-19	5.191155850900793e-32	2.589068851177633e-29	5.9767677367559055e-30	9.783906178052213e-30	1.3846725087031892e-35	4.345060380997989e-23	7.17137287976776e-29	2.8796895732997904e-29	7.981493794625653e-30
G001587635	13	13.0	1.0	5.588406516531102e-25	3.646001951695424e-25	1.7610479079156962e-25	5.008774495965547e-14	5.502778129199532e-16	1.3879929119926415e-21	2.130563610756578e-21	2.334008285884289e-16	3.359536288477769e-31	1.1158964337218155e-21	3.3358615976003753e-15	3.179218100598743e-15	1.0824893498934118e-12	1.0	1.3179285440756416e-09
G000145295	13	13.0	1.0	0.0	4.3547910141764603e-35	0.0	5.674978520822644e-41	2.6238346848541816e-39	4.414090162623174e-43	1.8964261382075503e-33	0.0	0.0	0.0	4.649347582466959e-32	1.1244018877742332e-41	0.0	1.0	3.325329684717718e-37
G000807215	9	9.0	1.0	1.7796490496925177e-43	2.186847445941551e-34	5.720115935047087e-28	6.784653090873807e-34	4.316690664827993e-17	8.011430226995559e-27	1.481592866330629e-41	2.1989854707110357e-19	1.920329101954032e-37	1.0	5.57792120851515e-20	8.632692748324945e-21	0.0	3.394321370255714e-36	1.082708222038436e-27
G001693295	14	14.0	1.0	0.0	4.070936831562998e-38	0.0	8.163784085654486e-39	2.8007789876060016e-34	1.5558471114358154e-38	0.0	6.57207797816805e-33	8.66200722262177e-31	4.28306317540875e-33	4.8972889441408734e-27	4.239341383020205e-31	7.863133341909754e-34	7.42688186092153e-44	1.0
G000787395	9	9.0	1.0	3.50048022969334e-28	1.9464103943119436e-19	1.097657666670518e-21	4.712552203131294e-27	2.033522818450234e-16	1.0352529882948226e-21	6.982859998008876e-30	5.452291525563611e-25	8.050052730532511e-14	1.0	3.1315633917115056e-16	1.168039111324571e-16	1.5942686412455775e-23	3.0518712377870316e-19	3.458411369965422e-17
G001868525	2	2.0	1.0	9.183967962389596e-25	9.911531139712628e-27	1.0	6.130510093712603e-23	2.157038676559377e-18	1.0408008818945519e-13	5.1044057313835546e-30	1.2375914433500408e-19	5.785738223079391e-26	7.917669425781012e-20	2.7149593684783815e-27	2.4561909050012874e-25	7.270840694925326e-14	2.745752811834222e-23	7.018618762485171e-15
G000146855	3	3.0	1.0	7.198853182331227e-32	6.6938887859835215e-31	9.621175126207762e-41	1.0	2.382379939639892e-36	1.6871853198196763e-34	1.6423453063903436e-28	4.093222409716357e-37	2.531894091311366e-40	2.772945453144521e-40	1.2226011356686507e-16	1.7140811171785398e-27	2.460392082359655e-25	3.6478042000748925e-36	4.6822925841756105e-17
G900130065	3	3.0	1.0	7.936479966907807e-27	2.9028474008038847e-24	6.87698250482465e-24	1.0	7.644200506239944e-22	1.444097472048792e-16	4.807421586261865e-28	8.340186565966524e-16	2.9608042463153943e-22	6.506755069428661e-30	8.931765391789748e-21	5.589093433502705e-16	1.9267623898574703e-24	3.470252294997996e-17	5.440440849560635e-13
G001876055	4	4.0	1.0	2.0133358867601195e-26	4.0716347025900144e-16	9.087129926771793e-31	2.9759224058433822e-21	1.0	2.0734750218449564e-21	3.26006254757757e-32	1.3747184907941106e-22	2.463047630126046e-19	3.736012521793728e-17	1.0740724207659955e-14	3.940236345764931e-26	1.2471035034065178e-18	1.1090238774347507e-17	8.135444109081203e-21
G001778055	0	0.0	1.0	1.0	9.285989371109566e-25	1.1126990664431686e-30	3.0522818722526345e-32	1.0361936435040816e-28	3.564804745240058e-25	9.630774020688387e-40	3.407749459687276e-21	2.8000952723371054e-34	2.622255374944424e-23	1.3876346819725411e-26	6.5163845215020365e-25	3.538717642809204e-28	9.020935928780315e-35	1.4352996004359738e-23
G900129275	6	6.0	1.0	8.796570283635226e-23	4.370028707204512e-30	5.34966234727923e-28	1.0534830715652753e-21	2.0833559608337794e-19	5.035268108460489e-22	1.0	3.518714042494774e-21	2.0061664969863414e-27	4.061948279915262e-34	7.66090789562917e-27	7.420332794397244e-13	1.2690986288050938e-17	1.38968826874127e-21	3.0610325457988048e-21
G900100485	9	9.0	1.0	3.993175600296993e-29	1.5824845108256412e-22	1.8028458117035954e-31	1.584082962856668e-32	1.6098714548262337e-15	1.2438933091784968e-23	1.492352497807689e-35	7.072750676239802e-22	1.1293109782659812e-17	1.0	7.645240634323e-17	1.1682924436589714e-17	2.4686652611031604e-25	2.6291813376502906e-27	3.123904330804587e-23
G001783975	12	12.0	1.0	2.360335038267881e-21	2.2852334069643816e-25	6.420746760939383e-39	2.9535845913108116e-22	2.24367944880705e-22	1.0471289533576908e-28	4.657173068765574e-33	1.6894075664378083e-26	1.0724543524032479e-38	1.2887589253247767e-33	7.075773338793119e-22	2.258902039887373e-18	1.0	1.7292596792190467e-26	1.92453064220405e-15
G001436385	2	2.0	1.0	1.2050740131217995e-33	2.1424726480563925e-27	1.0	8.558599096073221e-26	3.5637168567479517e-25	1.2884803586303126e-23	0.0	7.427729831977971e-19	4.406098177995103e-24	3.5629204444717155e-22	8.474503272366174e-30	1.2810478062452222e-27	6.816895001259217e-28	7.244496746352893e-33	7.819000226415441e-30
G000336715	13	13.0	1.0	2.756874488016493e-18	1.5141379724936205e-34	4.708362840131385e-43	6.6119969842853285e-37	5.795170593403398e-11	3.7318305179622906e-29	6.29442896668709e-29	8.764047378689287e-38	3.9584224245991534e-25	5.865543213296559e-25	4.8442716527330244e-30	3.833335355412672e-14	1.4491387347454625e-27	1.0	6.73414254859586e-26
G000250875	9	9.0	1.0	6.774727100238668e-25	5.918293632944938e-10	5.0817847590181295e-25	7.136824827292618e-36	8.640606459497935e-12	3.1267887728669516e-16	1.6551035432178683e-24	6.415235009882281e-10	1.3425840586696072e-41	1.0	3.2611729851685697e-15	8.650390697583172e-22	6.388396276972519e-25	8.76869572577706e-23	1.1717124285190168e-15
G000522465	10	10.0	1.0	1.3556086691664411e-34	2.516996159130977e-28	7.006492321624085e-44	6.453148089960437e-20	1.6391527946469612e-21	1.5842997510058499e-18	6.951724561100205e-26	3.197961909830126e-30	7.843215692161024e-33	4.190207129749054e-31	1.0	1.9666840764727638e-24	5.477976343599541e-25	2.9577117036859016e-29	9.386285490715386e-16
G001047135	2	2.0	1.0	1.6246420322486448e-36	1.684339054022057e-31	1.0	3.4913253147760315e-39	4.67958676138213e-36	1.0985725718983694e-33	0.0	9.063677661019057e-34	0.0	5.524899455293456e-41	0.0	2.802596928649634e-45	8.35173884737591e-42	0.0	3.8479137462031554e-36
G000422405	1	1.0	1.0	0.0	1.0	1.0602920392717127e-22	2.802596928649634e-45	3.3601786429666254e-15	1.6051276009576595e-27	8.107839553806187e-36	8.370495780217046e-24	0.0	1.7972202799776385e-18	1.253979256121117e-38	4.863729010888295e-24	1.317220556465328e-43	9.997264007483523e-29	7.2115056500711205e-37
G001770165	10	10.0	1.0	1.666876947581386e-08	5.1247044802194e-12	1.3782562597970146e-24	6.985474617368995e-14	2.846508777221691e-22	2.79211552281264e-20	1.1065067927609253e-22	6.4462853457958325e-12	6.59672834743608e-30	9.198628525552976e-09	1.0	1.2296447193804738e-09	1.3610456268727119e-17	5.707682810678636e-16	5.9089486775798505e-12
G002010715	10	10.0	0.9999998807907104	5.33456200220439e-13	1.036637219312174e-19	1.239573270203235e-23	1.1251680061838756e-13	4.537559661343948e-09	2.795260683221417e-19	1.7066942748378972e-13	5.608723951450916e-15	2.985481055608258e-31	1.5992497012859886e-25	0.9999998807907104	1.3759979822225432e-08	1.2206292363499978e-17	1.0755891821645491e-07	3.846174212451814e-10
G000420085	10	10.0	1.0	2.9089140036573437e-37	3.2104148014186945e-24	2.1537957396672438e-42	1.1340995695037459e-23	1.2082897571411844e-36	9.723978689124355e-27	1.476879587847734e-21	7.872952025816982e-33	0.0	3.953886930358047e-29	1.0	8.16501516974512e-20	9.268176599480561e-35	1.6162589909483908e-22	1.701804077252516e-22
G001683915	6	6.0	1.0	1.4646711007478867e-21	1.15927826143179e-28	1.8552371209604225e-28	8.50594556422621e-24	8.613276243496589e-23	2.3912366699895456e-23	1.0	2.223699381748004e-21	1.2204542073627076e-29	4.986902859520929e-38	3.006921633255198e-17	6.24265857106579e-14	1.4502111112234074e-20	2.590756158998949e-23	3.7834607100225433e-22
G000018405	10	10.0	1.0	7.635278484380831e-38	9.841329428509888e-37	3.4138518386827824e-36	6.699842999696367e-23	8.295778744299075e-35	3.1227374183831524e-30	1.0537890725529842e-35	7.75336736262033e-28	2.14398665041697e-43	2.5257514270285118e-26	1.0	1.642670306961462e-14	8.25626838300146e-40	1.607545700794702e-30	1.9718247044987068e-29
G001794375	0	0.0	1.0	1.0	6.51024891048225e-17	2.898557668223709e-29	1.208577677850795e-25	3.507659387531114e-20	8.802057595161562e-27	2.920539825274762e-25	3.250286792826185e-19	1.424748122372861e-25	2.1736462709077012e-21	5.596487923598756e-19	1.030846974214893e-14	4.5614702987029077e-11	6.2620746998982294e-21	1.8986938344419687e-16
G001678035	4	4.0	1.0	1.1923937776922605e-18	2.5599667653607866e-16	1.2093205747123171e-42	2.0882765287838213e-31	1.0	7.839663680126526e-16	3.4708137464977957e-29	1.2679279485298406e-24	3.834502345618622e-23	1.6222101758597866e-26	3.2961029827870017e-16	1.5412633531095878e-14	3.8944145624260004e-14	5.185318808523861e-24	1.0596809560600923e-23
G900111145	11	11.0	1.0	4.447253231759748e-30	3.9044593466716204e-27	1.1025893473709212e-20	1.4834746164766754e-21	3.1851735131502717e-18	1.109053260414882e-25	1.3207023030759046e-08	2.9278767016202236e-27	1.3098367841273114e-20	6.944142468291454e-19	2.566275343863917e-22	1.0	1.460803079351015e-15	6.947007778834573e-33	4.302923430019239e-20
G000245015	9	9.0	1.0	1.401298464324817e-45	2.0734168695962066e-31	8.508422660268755e-29	3.990898026397079e-41	5.943222593152705e-26	5.578712771860617e-26	1.1742881131041967e-42	5.499080838004532e-25	1.1384311191225266e-13	1.0	5.638200178119426e-22	4.779146235657158e-16	9.122259179635129e-35	1.5712436372892485e-35	2.2060796953801842e-24
G000688375	6	6.0	1.0	1.935890054958547e-32	3.940847680990974e-36	1.961817850054744e-44	3.0554077629876487e-37	1.0369608636003646e-43	5.605193857299268e-45	1.0	2.8752968534981914e-38	0.0	1.8020698251217148e-41	4.568232993698904e-43	2.1547270321437374e-26	5.044674471569341e-44	2.2008793680685577e-41	7.13566507124995e-33
G001552855	4	4.0	1.0	6.341212885088595e-35	8.622154390626067e-30	3.225405283063067e-30	2.2372655006742728e-33	1.0	1.3463190706747436e-31	6.711476955929782e-40	2.4529779300011047e-26	6.595491482037617e-41	1.234975889981342e-16	1.259691072795415e-28	8.052615670912913e-18	1.3776935916932655e-39	2.614262995903892e-32	6.088117741865673e-38
G000520635	5	5.0	1.0	2.1530039503855567e-24	1.316462043799407e-23	1.624060403733759e-20	1.683884558482604e-14	4.826535801725209e-19	1.0	9.847345287270046e-28	1.575833971632521e-22	2.3934268634068012e-23	1.8583475218947322e-27	5.384607524164051e-22	1.8150052587175697e-15	9.25618942466281e-22	2.2803567674559185e-25	2.9377240872662585e-18
G000055945	10	10.0	1.0	1.6045742166532237e-15	5.213777303564612e-18	8.961806123586324e-12	1.407338789854242e-17	1.765030844225158e-16	1.1299091003114103e-11	5.200253231421615e-17	1.1140147693211588e-09	2.702856046073697e-14	1.6130188174999938e-15	1.0	5.8449792281320325e-15	8.473999280056432e-12	1.472999916485307e-10	1.2663570192472662e-09
G000169155	5	5.0	1.0	3.7252337380267024e-20	8.004104836709128e-18	6.605150411582269e-19	1.6576663002323966e-12	5.88790734917799e-13	1.0	2.5019178128551265e-29	7.564938602200842e-17	5.4721504766180006e-17	3.328427147070677e-14	1.3077339131560301e-14	4.694822005116284e-13	7.074004576557158e-11	3.4073559380024284e-23	1.3845248732213822e-12
G000022385	13	13.0	1.0	1.8634695390241102e-38	1.0484433854984074e-29	1.4390323719103438e-24	2.39792809489675e-19	4.5668199099639265e-24	6.756925605886883e-23	6.976331647228184e-24	6.222830876725627e-21	2.0730509602453147e-33	1.1681325823513928e-31	5.449257382269316e-32	5.240927231514044e-29	4.735009886730091e-25	1.0	6.140246530549203e-23
G000194155	4	4.0	1.0	1.8567464769172046e-34	2.851843201677186e-16	2.0427400992232494e-27	3.246032745083839e-29	1.0	4.0312715815224994e-21	3.5119384151862495e-38	1.076989258518238e-22	7.913687864189767e-34	1.472459555514699e-19	5.194470588989166e-22	6.7092106535261064e-21	6.571183437836667e-38	5.496695697336074e-23	7.695740374958768e-33
G001270065	9	9.0	1.0	5.6335295135463804e-39	1.0606725892554356e-29	2.49671472051737e-27	1.8514169437362726e-23	1.0651936520062865e-14	9.093854409033937e-24	2.1036553344903946e-35	5.647349924395133e-14	1.7407206178127604e-21	1.0	9.153634447645054e-12	1.042375681414184e-18	8.306056517438921e-41	1.193379619621461e-28	1.8278635993599717e-18
G000364165	3	3.0	1.0	1.1471727183327815e-19	9.1959289819065e-31	2.3362096186350847e-15	1.0	1.4098785565326315e-27	3.203976131036232e-26	4.7702696272626576e-26	2.009735464599882e-20	4.081665272778306e-31	1.2562359544751843e-28	6.860541003991339e-20	1.2387668637693044e-20	4.2799586783007775e-26	1.6787054826520618e-33	6.687503328883793e-10
G000991975	0	0.0	1.0	1.0	5.5480009685210444e-27	1.8286541385481137e-38	4.689594319336503e-36	4.5506182680332034e-29	5.160721535331611e-35	3.895860570871169e-34	1.362836273193515e-27	2.615237994999502e-34	1.7373571894159318e-36	2.4460338740308198e-27	1.6176620537775172e-26	7.4153465302723005e-22	2.2694479646058946e-33	4.0419191605932386e-25
G000997055	0	0.0	1.0	1.0	1.2125935292765094e-13	1.9169993470498015e-29	5.242496187251841e-18	6.2435034288589056e-18	2.4381200171070714e-16	5.146604812487679e-28	1.2320397296790238e-16	1.7142902731705003e-27	9.731504449080042e-21	2.697691245472457e-17	3.793813515808607e-27	1.1230642804616053e-10	8.22983478737888e-21	2.8022066012199687e-22
G000325085	8	8.0	1.0	0.0	1.4839153223534625e-37	0.0	0.0	9.917313359184662e-28	6.784792891583256e-40	0.0	3.4206667437177054e-30	1.0	7.799779369977706e-24	5.526070187577188e-29	5.949063980549915e-37	1.2006325242335033e-41	1.884746434516879e-42	3.5245846405697215e-36
G000758845	3	3.0	1.0	3.2957636040558285e-31	9.493115318404201e-33	2.703513727980706e-23	1.0	7.76684020554629e-27	8.040391363176057e-20	4.6761332530689205e-25	4.717603917375422e-28	2.1564501352703065e-37	1.8284309117027468e-38	1.7534213288739166e-23	2.9444436665576393e-26	1.683712565919763e-20	6.159262629106376e-26	1.7551113067271313e-19
G001482365	1	1.0	1.0	7.006492321624085e-45	1.0	1.6196832991987703e-16	7.221195460796111e-37	1.9412974339161337e-08	1.5170179139565523e-18	1.4851838898272464e-37	1.2051485241477026e-24	1.401298464324817e-45	1.451292946706902e-24	7.127352977526559e-22	1.469387652392319e-15	1.5578235027898991e-41	1.1553311990988049e-21	3.958553277664309e-35
G001612575	14	14.0	1.0	6.239519018783909e-28	3.2306609165511918e-24	1.951948982436097e-20	6.458536098508452e-14	1.006080006122885e-15	2.1235406488795405e-10	1.894499875255547e-21	1.7976220005652424e-21	5.285405457744993e-19	8.555994282012465e-17	5.912477973879504e-08	2.7228170551021023e-15	2.8360846960138086e-20	2.8797322379215664e-15	1.0
G001003305	12	12.0	1.0	1.5937084985040428e-09	8.629881134462767e-24	6.433607429829448e-35	2.0599353240789396e-24	7.970033189729886e-20	7.281739935545404e-24	6.827490215958771e-27	2.0093792287475907e-31	8.985892591697055e-30	1.6377406486345568e-28	9.985817067984619e-24	3.3009347763554955e-16	1.0	1.1106186061995014e-27	1.3438847982979584e-19
G000464455	14	14.0	1.0	2.372046948255587e-32	2.18677361020264e-33	1.4387381997492195e-36	3.3555562571185166e-14	4.72795001303667e-26	2.3049712976502303e-14	7.972841154479289e-25	3.482033954861581e-36	2.4116915571606096e-24	9.736314079329794e-32	2.2582407867714755e-31	8.754611309498012e-26	2.5956628738294238e-23	7.528743310831719e-34	1.0
G900096905	2	2.0	1.0	0.0	1.5694542800437951e-43	1.0	2.0197359830769116e-26	5.323279995936042e-28	6.464233445399592e-13	2.0779854927472712e-41	7.921693139017989e-26	1.5719058348106685e-24	1.3371657648170714e-26	2.5277882868108943e-39	2.34522384443099e-26	1.5063949774294297e-34	9.541068875762027e-34	6.622317939838651e-38
G000816105	13	13.0	1.0	1.0706751773758798e-25	1.750105523799786e-32	6.971459860015965e-42	7.300076232911112e-37	6.814679816697669e-22	6.052304727865915e-35	3.6329682645214116e-31	1.60141845853443e-38	9.12430556568152e-29	0.0	8.90068042316075e-28	1.9851210220274115e-31	6.702563177568102e-35	1.0	1.544130085297593e-13
G000989525	10	10.0	1.0	1.3404353465761569e-17	1.8726059685315625e-22	3.608414519713526e-29	3.8613269900091016e-27	2.392065049054732e-17	2.4464010545682378e-17	7.305929780913267e-21	2.513946082555174e-12	7.515899100323962e-16	1.3360158562209065e-15	1.0	3.702291015197901e-16	3.0933595799882e-14	3.743594481906609e-21	2.494602441283078e-11
G001817805	0	0.0	1.0	1.0	2.299990066294017e-15	1.420925862248221e-34	9.004989597839339e-26	5.855811929106336e-12	2.6537237937601593e-22	1.8817857597955723e-15	5.895892171434608e-26	2.4208990241078228e-32	8.629766596908039e-20	1.7223318031064027e-21	2.872456542542007e-16	3.228825207202135e-09	1.2132418795826725e-27	6.1708912482141224e-15
G000320365	8	8.0	1.0	1.4132572438340136e-31	7.241796577054337e-31	2.14398665041697e-43	2.7295630096156097e-25	8.108232976933441e-23	2.500001512560461e-28	1.8216880036222622e-44	1.5581198982088528e-18	1.0	1.4020427614030995e-12	5.0803347103838e-31	2.6000510114028202e-17	3.3024328622147836e-24	1.821688003622262e-43	3.6387888664230675e-26
G001507975	13	13.0	1.0	3.6235950972397197e-25	8.434998988551423e-29	0.0	1.9040030780136306e-39	8.0034572719212e-12	4.2009901598343376e-33	3.619398253397227e-16	7.947197044824593e-29	1.7101553002144907e-35	5.605193857299268e-45	3.528534202716967e-24	1.6312789972471075e-23	1.6509206303305875e-34	1.0	2.958997565515821e-22
G000824785	7	7.0	1.0	9.68441572590274e-40	1.6113250781578207e-40	4.091791515828466e-43	6.807788199382826e-41	4.326796634578727e-32	9.80908925027372e-45	0.0	1.0	1.2655730339387763e-34	2.7969672602226906e-19	3.751191869545021e-25	3.780506922502078e-35	0.0	9.80908925027372e-45	1.1109264412219e-37
G001422375	7	7.0	1.0	6.243191035121714e-40	1.146869871206796e-13	1.1968490183798263e-41	2.8547252315225173e-41	2.9457021462204997e-26	5.187179623709701e-31	5.370197819931634e-33	1.0	3.800428158139947e-37	1.1372814582438773e-12	1.991299833359328e-11	8.82351473504309e-25	0.0	1.00058765630694e-30	3.582421913396505e-30
G900114475	5	5.0	1.0	3.7516222528703905e-32	1.0453624798200841e-25	1.4199650163375724e-14	1.3236064397318268e-17	7.080671213332745e-19	1.0	5.647536867580914e-24	1.2116388772454085e-24	7.644200506239944e-22	4.004729730701033e-26	1.661400457260111e-28	2.0752063685758023e-15	1.3524514086857458e-21	4.4522042382844895e-25	1.591050303322442e-21
G001808335	9	9.0	1.0	1.7555966023314608e-38	9.65727811574887e-22	3.325985152392447e-32	1.0102219139667313e-30	1.0284996689320513e-26	1.4180198784084243e-24	1.8237497340528233e-38	1.7000154730156965e-27	7.41625176393826e-22	1.0	3.098648160063031e-23	1.096310583753157e-28	7.1873432927197265e-28	8.203466335826929e-38	3.0457887445158295e-34
G000303025	7	7.0	1.0	9.225595923743206e-36	3.2413667954361807e-37	1.6688305219527884e-30	3.728009436629851e-33	3.227310624286718e-24	3.7168460857290745e-40	0.0	1.0	8.394314251958837e-25	2.4360517791290608e-27	2.8748128619541403e-24	1.4828801426470587e-29	7.991997505614443e-40	8.407790785948902e-44	1.1121558940135407e-30
G001725075	14	14.0	1.0	0.0	3.781046345839411e-32	2.6121185268660074e-33	5.113204357292653e-34	6.90698512904748e-30	4.868151775330635e-22	0.0	1.6878838747863967e-30	1.2179734105831433e-32	5.572738752877281e-25	2.6288950793851874e-31	1.0779463992317607e-23	7.310342563299039e-19	4.7403083932785035e-31	1.0
G001956985	11	11.0	1.0	1.9107969343696914e-18	1.7069604464712423e-14	7.272947543057292e-37	1.401298464324817e-45	2.344765278206734e-13	4.928843830370208e-22	9.048261580662125e-36	1.5348695621766884e-12	1.5129582030902495e-29	1.476049043744327e-17	4.0448300091255884e-12	1.0	4.4939641750896883e-41	7.289107087487807e-16	5.832107489768034e-22
G000429925	10	10.0	1.0	2.6560211092812583e-41	1.2915244606974005e-26	6.047384516042571e-29	3.2679235739360387e-22	7.362933155681512e-18	1.3480011729512426e-21	1.3611186510615407e-24	6.5704836997625485e-15	7.685780943823192e-29	3.071495002782143e-10	1.0	9.012761092996868e-10	3.3771274192030834e-23	4.7983697202564105e-21	1.2796422037649397e-18
G001804945	10	10.0	1.0	9.098229414629998e-31	2.9056237366707957e-27	3.0968696061578457e-43	8.34431512366545e-18	1.3807365488579734e-14	1.512578867113578e-27	4.1808445609269686e-19	1.065481986721598e-22	3.2229864679470793e-44	5.712091547933798e-28	1.0	2.0389373744933437e-08	2.1517044006518182e-26	3.6040654747442665e-15	5.1673443046496094e-26
G001799195	10	10.0	1.0	6.211999664662571e-11	1.864686959799234e-14	1.958018515133614e-36	1.4704425472515167e-29	1.2821449457689482e-09	2.6329289785364265e-24	5.612375374828909e-18	1.1648823967536004e-19	9.171711630358354e-18	7.118129053396444e-18	1.0	2.2638391047843352e-23	3.3114939394532056e-22	2.837240533661023e-14	5.4111151323588125e-12
G001800205	11	11.0	1.0	5.11925083487158e-13	3.5174978737368196e-18	2.0318827732709848e-43	1.8299107092486404e-15	1.531811625621757e-18	4.6145435692377e-30	1.5192417890334011e-18	1.2502107439657782e-23	5.259478559110359e-27	2.5949929515012576e-28	6.940844423862455e-23	1.0	1.862814761082313e-24	1.2788350604718147e-21	3.913715732788495e-14
G001428025	1	1.0	1.0	1.261434864600557e-40	1.0	2.488735303868282e-28	1.8216880036222622e-44	5.0489834887848875e-14	1.8278501284840088e-25	4.410101215584495e-31	1.1895657517101052e-29	9.838926818214895e-37	2.7597708588238183e-31	2.706503619279868e-25	2.496543830457664e-34	5.076904336248812e-42	9.710209420311752e-23	2.358385315458667e-42
